# Hour of year	PV Power Ratio
0	0
1	0
2	0
3	0
4	0
5	0.011844501
6	0.051663382
7	0.111637671
8	0.182040651
9	0.248003452
10	0.302744838
11	0.336800735
12	0.313196023
13	0.258533359
14	0.193904221
15	0.123117908
16	0.060967974
17	0.016685785
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0.008449851
30	0.039016263
31	0.088012578
32	0.14709666
33	0.206813209
34	0.256014551
35	0.287317535
36	0.265763783
37	0.215193309
38	0.155855246
39	0.095616433
40	0.045555425
41	0.012029358
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0.017594665
54	0.074557139
55	0.155070327
56	0.24059852
57	0.316083964
58	0.374784283
59	0.416185481
60	0.388628313
61	0.329959214
62	0.256190725
63	0.172640206
64	0.089522093
65	0.026578671
66	0.001415736
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0.011294071
78	0.048270215
79	0.107889412
80	0.174947819
81	0.240337961
82	0.293688419
83	0.329481518
84	0.305194797
85	0.251576475
86	0.18793416
87	0.118963983
88	0.058889021
89	0.016163965
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0.060687121
102	0.285680181
103	0.492073276
104	0.592766145
105	0.627486929
106	0.649239154
107	0.673146527
108	0.653911624
109	0.626262853
110	0.597264342
111	0.5182629
112	0.344346807
113	0.106755035
114	0.001407929
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0.058828029
126	0.571262879
127	0.798902097
128	0.852298429
129	0.837963877
130	0.814535751
131	0.814613956
132	0.80927001
133	0.822139971
134	0.839883323
135	0.809239395
136	0.646457123
137	0.216414057
138	0.001408846
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0.058621731
150	0.503367387
151	0.737601936
152	0.801294811
153	0.79423829
154	0.779075159
155	0.784832177
156	0.77574512
157	0.781913562
158	0.790652141
159	0.75380725
160	0.582005678
161	0.189231111
162	0.001410318
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0.055495785
174	0.671900704
175	0.88725829
176	0.922078121
177	0.898624234
178	0.862508086
179	0.854517053
180	0.850400813
181	0.871299898
182	0.899118244
183	0.882590925
184	0.735991061
185	0.26154144
186	0.001406654
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0.054638855
198	0.628849521
199	0.852773208
200	0.896751639
201	0.874320617
202	0.843694558
203	0.837671716
204	0.833270077
205	0.851166527
206	0.877042931
207	0.854214599
208	0.70184531
209	0.243374112
210	0.001404685
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0.018620593
222	0.077440693
223	0.163273029
224	0.250873238
225	0.327369494
226	0.386160147
227	0.425684505
228	0.398396718
229	0.340682364
230	0.268886851
231	0.183029578
232	0.096945678
233	0.029129109
234	0.001420908
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0.053604433
246	0.310787935
247	0.531164386
248	0.631209864
249	0.656310338
250	0.669478578
251	0.692122695
252	0.672666623
253	0.650863373
254	0.629517654
255	0.561980586
256	0.38643387
257	0.120221359
258	0.00140071
259	0
260	0
261	0
262	0
263	0
264	0
265	0
266	0
267	0
268	0
269	0.031136383
270	0.138256258
271	0.274792875
272	0.384559155
273	0.457868012
274	0.512652939
275	0.551976582
276	0.526765588
277	0.472457549
278	0.404371078
279	0.308831958
280	0.179428293
281	0.060008513
282	0.001414627
283	0
284	0
285	0
286	0
287	0
288	0
289	0
290	0
291	0
292	0
293	0.051343503
294	0.403792509
295	0.643406333
296	0.727058518
297	0.734932208
298	0.731146647
299	0.742184017
300	0.728654019
301	0.721793536
302	0.721069363
303	0.669302827
304	0.494664494
305	0.157633517
306	0.001402942
307	0
308	0
309	0
310	0
311	0
312	0
313	0
314	0
315	0
316	0
317	0.049284641
318	0.524156134
319	0.763835833
320	0.826034167
321	0.814219313
322	0.794037194
323	0.792856192
324	0.786495495
325	0.794334882
326	0.8111857
327	0.77904234
328	0.617086335
329	0.207063542
330	0.001399206
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	0
341	0.048887638
342	0.378759853
343	0.617201352
344	0.702978644
345	0.714711238
346	0.714047617
347	0.727790779
348	0.713118217
349	0.703160455
350	0.698317603
351	0.645496837
352	0.471105396
353	0.149726701
354	0.001401711
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0.047331059
366	0.414878866
367	0.659176112
368	0.740592838
369	0.743399094
370	0.734965271
371	0.74330843
372	0.730020463
373	0.724265793
374	0.726148964
375	0.679913691
376	0.509044101
377	0.16343354
378	0.001393409
379	0
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	0
388	0
389	0.046818697
390	0.401384651
391	0.645278186
392	0.728006599
393	0.735854161
394	0.730802189
395	0.74239225
396	0.726506141
397	0.719897271
398	0.718267192
399	0.67086461
400	0.499124577
401	0.160063336
402	0.001394754
403	0
404	0
405	0
406	0
407	0
408	0
409	0
410	0
411	0
412	0
413	0.044950486
414	0.507309105
415	0.754821743
416	0.818821001
417	0.810386227
418	0.790133774
419	0.791771286
420	0.781718667
421	0.78879186
422	0.803664402
423	0.772955636
424	0.61131897
425	0.204795845
426	0.001396654
427	0
428	0
429	0
430	0
431	0
432	0
433	0
434	0
435	0
436	0
437	0.044115919
438	0.441509281
439	0.692262549
440	0.771203431
441	0.769999736
442	0.757797582
443	0.764265527
444	0.751735411
445	0.750156266
446	0.755812419
447	0.716341598
448	0.547194081
449	0.17889916
450	0.001402516
451	0
452	0
453	0
454	0
455	0
456	0
457	0
458	0
459	0
460	0
461	0.020242596
462	0.098835416
463	0.209573481
464	0.314054781
465	0.395009238
466	0.455197802
467	0.49736128
468	0.466541922
469	0.405483268
470	0.331269631
471	0.237300598
472	0.132471344
473	0.042424408
474	0.001400985
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0.040160125
486	0.648365035
487	0.882971935
488	0.927419071
489	0.901480044
490	0.863432092
491	0.85050718
492	0.847210656
493	0.868331769
494	0.900060331
495	0.887853454
496	0.750497673
497	0.271880533
498	0.001400578
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0.037723586
510	0.70012455
511	0.925256186
512	0.952966183
513	0.931564824
514	0.889319631
515	0.873493161
516	0.872236138
517	0.897681034
518	0.933620279
519	0.928940203
520	0.800126139
521	0.298859371
522	0.00139846
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0.037736437
534	0.631980693
535	0.870452851
536	0.918566628
537	0.892778181
538	0.856690258
539	0.844210878
540	0.841841311
541	0.862886504
542	0.895230308
543	0.881800006
544	0.742329878
545	0.266549957
546	0.001395197
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0.038575781
558	0.439521741
559	0.695565901
560	0.77468527
561	0.772083168
562	0.758614849
563	0.761893881
564	0.752002179
565	0.752386848
566	0.763224278
567	0.723924961
568	0.557137711
569	0.18174436
570	0.001394761
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0.005395473
582	0.032006694
583	0.078322644
584	0.136750104
585	0.194899541
586	0.245229116
587	0.276721623
588	0.254842184
589	0.205424772
590	0.147975519
591	0.091734484
592	0.043173655
593	0.011516548
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0.001005045
606	0.009215246
607	0.029745451
608	0.064473622
609	0.106725051
610	0.145876375
611	0.170364038
612	0.151102196
613	0.110688142
614	0.067983031
615	0.032396393
616	0.010876454
617	0.002122745
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0.001998162
630	0.015474497
631	0.043968553
632	0.084757204
633	0.131835107
634	0.173402763
635	0.200343722
636	0.179730775
637	0.136624828
638	0.089857602
639	0.049344293
640	0.01964187
641	0.004207477
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0.033529061
654	0.239088692
655	0.455769764
656	0.572148959
657	0.614070339
658	0.639046197
659	0.665565357
660	0.640807288
661	0.605839164
662	0.569777782
663	0.494108978
664	0.328060248
665	0.102763225
666	0.001401405
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0.015440637
678	0.089832446
679	0.197959729
680	0.303584619
681	0.3845721
682	0.4460121
683	0.487769412
684	0.457801349
685	0.397142883
686	0.322519696
687	0.230274514
688	0.126227329
689	0.040239396
690	0.001406576
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0.025544415
702	0.146402586
703	0.305246602
704	0.423852133
705	0.492712233
706	0.541516402
707	0.578174313
708	0.550256106
709	0.497486694
710	0.436333377
711	0.344691905
712	0.207926581
713	0.069426115
714	0.001397026
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0.022263805
726	0.127597087
727	0.270278501
728	0.385573646
729	0.461876501
730	0.515659926
731	0.555802524
732	0.525972101
733	0.469998564
734	0.402863005
735	0.30873234
736	0.181151
737	0.060764987
738	0.00139652
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0.029910696
750	0.420235561
751	0.68883825
752	0.771327767
753	0.771677799
754	0.755804881
755	0.760467215
756	0.744475086
757	0.741318681
758	0.749674328
759	0.711274254
760	0.544940331
761	0.174664795
762	0.001396007
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0.015847106
774	0.097116228
775	0.21407989
776	0.323475636
777	0.404783581
778	0.464941887
779	0.507785967
780	0.476560342
781	0.416846203
782	0.342562073
783	0.249192454
784	0.139422428
785	0.04484648
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0.028551904
798	0.321759667
799	0.5787305
800	0.683728193
801	0.702097604
802	0.704203887
803	0.719641485
804	0.700399106
805	0.682464597
806	0.670286999
807	0.615445214
808	0.440514441
809	0.136143648
810	0.001402862
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0.025554782
822	0.150991654
823	0.317937367
824	0.437283491
825	0.506408421
826	0.552242377
827	0.591861637
828	0.560436695
829	0.509203808
830	0.448640194
831	0.358274905
832	0.218054202
833	0.070097992
834	0
835	0
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0.024457246
846	0.187968977
847	0.383197999
848	0.505957595
849	0.560077981
850	0.595753928
851	0.627283748
852	0.600042466
853	0.556265497
854	0.509626205
855	0.426820758
856	0.271655702
857	0.083869318
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0.004881542
870	0.036812781
871	0.092621939
872	0.160363799
873	0.225180496
874	0.279331134
875	0.315307037
876	0.287819548
877	0.235167888
878	0.17293934
879	0.109414345
880	0.053206791
881	0.014313258
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0.023756792
894	0.247919597
895	0.479817996
896	0.593947223
897	0.630270442
898	0.647199814
899	0.672281823
900	0.647554984
901	0.617492424
902	0.589392178
903	0.521019149
904	0.352787471
905	0.105549245
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0.02366748
918	0.230103317
919	0.454110516
920	0.573962335
921	0.612917564
922	0.634244183
923	0.659742054
924	0.633621266
925	0.59938789
926	0.565804497
927	0.493861231
928	0.328429831
929	0.092036452
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0.022651383
942	0.410007675
943	0.685371589
944	0.768891108
945	0.767828958
946	0.750462178
947	0.754468644
948	0.737945038
949	0.736560458
950	0.7450431
951	0.713203771
952	0.546982599
953	0.088919245
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0.020201701
966	0.167227477
967	0.350701605
968	0.471945513
969	0.531137622
970	0.569436791
971	0.608124628
972	0.578093822
973	0.533267492
974	0.480461662
975	0.399561467
976	0.249185241
977	0.075297419
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0.0198435
990	0.162326235
991	0.344191199
992	0.466559287
993	0.528758034
994	0.568699578
995	0.605192541
996	0.576641543
997	0.527981731
998	0.47364555
999	0.389361809
1000	0.240808342
1001	0.072993002
1002	0
1003	0
1004	0
1005	0
1006	0
1007	0
1008	0
1009	0
1010	0
1011	0
1012	0
1013	0.019942269
1014	0.389078069
1015	0.66745172
1016	0.757027575
1017	0.75840558
1018	0.743054801
1019	0.748640363
1020	0.733411933
1021	0.729420879
1022	0.737306997
1023	0.69982476
1024	0.529122873
1025	0.086341976
1026	0
1027	0
1028	0
1029	0
1030	0
1031	0
1032	0
1033	0
1034	0
1035	0
1036	0
1037	0.019936278
1038	0.417682522
1039	0.698702779
1040	0.781003691
1041	0.777413322
1042	0.75668857
1043	0.759910618
1044	0.743019705
1045	0.743920734
1046	0.756880389
1047	0.725502975
1048	0.558662587
1049	0.083944195
1050	0
1051	0
1052	0
1053	0
1054	0
1055	0
1056	0
1057	0
1058	0
1059	0
1060	0
1061	0.01816476
1062	0.207727863
1063	0.424337448
1064	0.544917202
1065	0.589883251
1066	0.614594632
1067	0.641384323
1068	0.615510554
1069	0.577038924
1070	0.540772339
1071	0.464360249
1072	0.302206147
1073	0.086548811
1074	0
1075	0
1076	0
1077	0
1078	0
1079	0
1080	0
1081	0
1082	0
1083	0
1084	0
1085	0.017509652
1086	0.420769074
1087	0.862614587
1088	0.915477962
1089	0.886921997
1090	0.843891307
1091	0.829887215
1092	0.822420264
1093	0.842259553
1094	0.876804387
1095	0.872025456
1096	0.733164767
1097	0.075387603
1098	0
1099	0
1100	0
1101	0
1102	0
1103	0
1104	0
1105	0
1106	0
1107	0
1108	0
1109	0.017004343
1110	0.302013927
1111	0.643077035
1112	0.735856543
1113	0.738721577
1114	0.726748351
1115	0.73461559
1116	0.718237521
1117	0.711652101
1118	0.716471354
1119	0.678525849
1120	0.505549099
1121	0.07975805
1122	0
1123	0
1124	0
1125	0
1126	0
1127	0
1128	0
1129	0
1130	0
1131	0
1132	0
1133	0.010448171
1134	0.078229567
1135	0.183524526
1136	0.287574897
1137	0.369044959
1138	0.430618708
1139	0.473856527
1140	0.444286432
1141	0.385134492
1142	0.31219693
1143	0.220945757
1144	0.118728267
1145	0.035675458
1146	0
1147	0
1148	0
1149	0
1150	0
1151	0
1152	0
1153	0
1154	0
1155	0
1156	0
1157	0.016148873
1158	0.177864108
1159	0.375701069
1160	0.497044086
1161	0.551204529
1162	0.584048161
1163	0.617962067
1164	0.591152327
1165	0.54929569
1166	0.504488227
1167	0.423287864
1168	0.265534561
1169	0.074165483
1170	0
1171	0
1172	0
1173	0
1174	0
1175	0
1176	0
1177	0
1178	0
1179	0
1180	0
1181	0.014733407
1182	0.178647755
1183	0.378175207
1184	0.501269013
1185	0.554585256
1186	0.587420684
1187	0.621871665
1188	0.593218002
1189	0.551856816
1190	0.50772256
1191	0.425227245
1192	0.267045965
1193	0.072817878
1194	0
1195	0
1196	0
1197	0
1198	0
1199	0
1200	0
1201	0
1202	0
1203	0
1204	0
1205	0.015288031
1206	0.293367453
1207	0.635664332
1208	0.734716599
1209	0.736732328
1210	0.724584677
1211	0.732206993
1212	0.713188982
1213	0.70401033
1214	0.705289776
1215	0.664511849
1216	0.488080276
1217	0.074220204
1218	0
1219	0
1220	0
1221	0
1222	0
1223	0
1224	0
1225	0
1226	0
1227	0
1228	0
1229	0.012333033
1230	0.103429156
1231	0.237844798
1232	0.352750407
1233	0.431389897
1234	0.48727635
1235	0.529189891
1236	0.499143117
1237	0.4417911
1238	0.37312023
1239	0.279663518
1240	0.157162142
1241	0.043213672
1242	0
1243	0
1244	0
1245	0
1246	0
1247	0
1248	0
1249	0
1250	0
1251	0
1252	0
1253	0.013789173
1254	0.235867654
1255	0.511112947
1256	0.623031683
1257	0.646415385
1258	0.653710656
1259	0.673623295
1260	0.650320177
1261	0.627715428
1262	0.610025258
1263	0.550755356
1264	0.37587687
1265	0.071275972
1266	0
1267	0
1268	0
1269	0
1270	0
1271	0
1272	0
1273	0
1274	0
1275	0
1276	0
1277	0.006668281
1278	0.055156525
1279	0.137879118
1280	0.227046454
1281	0.307281062
1282	0.368641391
1283	0.410207299
1284	0.382790937
1285	0.323199782
1286	0.251420314
1287	0.167428419
1288	0.084344722
1289	0.022242889
1290	0
1291	0
1292	0
1293	0
1294	0
1295	0
1296	0
1297	0
1298	0
1299	0
1300	0
1301	0.004299362
1302	0.041367648
1303	0.108475713
1304	0.185268013
1305	0.259806245
1306	0.31927533
1307	0.361753573
1308	0.332386407
1309	0.277046934
1310	0.208135358
1311	0.134342636
1312	0.064611076
1313	0.016503194
1314	0
1315	0
1316	0
1317	0
1318	0
1319	0
1320	0
1321	0
1322	0
1323	0
1324	0
1325	0.001930929
1326	0.023676168
1327	0.067901698
1328	0.125799741
1329	0.184482546
1330	0.234039383
1331	0.266837836
1332	0.243162862
1333	0.193977478
1334	0.136819227
1335	0.082152992
1336	0.036493603
1337	0.008029995
1338	0
1339	0
1340	0
1341	0
1342	0
1343	0
1344	0
1345	0
1346	0
1347	0
1348	0
1349	0.001442915
1350	0.020254391
1351	0.05899651
1352	0.109733028
1353	0.166462294
1354	0.2151119
1355	0.246188884
1356	0.223905536
1357	0.177069
1358	0.122242479
1359	0.071309494
1360	0.030826189
1361	0.007108203
1362	0
1363	0
1364	0
1365	0
1366	0
1367	0
1368	0
1369	0
1370	0
1371	0
1372	0
1373	0.005305868
1374	0.046721796
1375	0.120798757
1376	0.205866847
1377	0.28323711
1378	0.343402835
1379	0.385158419
1380	0.354080413
1381	0.29607083
1382	0.224419733
1383	0.145876445
1384	0.07086667
1385	0.018763319
1386	0
1387	0
1388	0
1389	0
1390	0
1391	0
1392	0
1393	0
1394	0
1395	0
1396	0
1397	0.014031181
1398	0.337204859
1399	0.737915655
1400	0.815253222
1401	0.798570828
1402	0.767681857
1403	0.762875056
1404	0.749395781
1405	0.75578126
1406	0.776062751
1407	0.750493347
1408	0.578828079
1409	0.057546297
1410	0
1411	0
1412	0
1413	0
1414	0
1415	0
1416	0
1417	0
1418	0
1419	0
1420	0
1421	0.013889025
1422	0.279853604
1423	0.620503851
1424	0.718901669
1425	0.721544033
1426	0.709459008
1427	0.717758415
1428	0.703034702
1429	0.697395578
1430	0.701349921
1431	0.658689816
1432	0.474115746
1433	0.061681614
1434	0
1435	0
1436	0
1437	0
1438	0
1439	0
1440	0
1441	0
1442	0
1443	0
1444	0
1445	0.012487092
1446	0.235488485
1447	0.522292913
1448	0.634500615
1449	0.654228704
1450	0.657358798
1451	0.676211364
1452	0.653481573
1453	0.634247493
1454	0.621768283
1455	0.562896475
1456	0.380332606
1457	0.060625476
1458	0
1459	0
1460	0
1461	0
1462	0
1463	0
1464	0
1465	0
1466	0
1467	0
1468	0
1469	0.012409426
1470	0.243255125
1471	0.543725881
1472	0.653568728
1473	0.669871161
1474	0.669206648
1475	0.684754427
1476	0.663992039
1477	0.646599346
1478	0.639201483
1479	0.581769742
1480	0.396640139
1481	0.058006698
1482	0
1483	0
1484	0
1485	0
1486	0
1487	0
1488	0
1489	0
1490	0
1491	0
1492	0
1493	0.004279808
1494	0.022827396
1495	0.067638471
1496	0.125191533
1497	0.184327313
1498	0.23529255
1499	0.268944902
1500	0.244413594
1501	0.193863141
1502	0.136357529
1503	0.081155404
1504	0.035145138
1505	0.006979353
1506	0
1507	0
1508	0
1509	0
1510	0
1511	0
1512	0
1513	0
1514	0
1515	0
1516	0
1517	0.001435476
1518	0.007698115
1519	0.028032008
1520	0.062754486
1521	0.104671216
1522	0.145078911
1523	0.170467473
1524	0.150832121
1525	0.109897934
1526	0.067091894
1527	0.031419248
1528	0.01046534
1529	0.001523257
1530	0
1531	0
1532	0
1533	0
1534	0
1535	0
1536	0
1537	0
1538	0
1539	0
1540	0
1541	0.012009265
1542	0.262659294
1543	0.593422979
1544	0.696695625
1545	0.701616371
1546	0.69256032
1547	0.702804096
1548	0.686546316
1549	0.6783125
1550	0.678538044
1551	0.628903483
1552	0.437599975
1553	0.05279585
1554	0
1555	0
1556	0
1557	0
1558	0
1559	0
1560	0
1561	0
1562	0
1563	0
1564	0
1565	0.007751724
1566	0.368848783
1567	0.800255571
1568	0.859755437
1569	0.834451564
1570	0.795294421
1571	0.786248695
1572	0.778603532
1573	0.796966604
1574	0.830939914
1575	0.813768465
1576	0.641668096
1577	0.048345321
1578	0
1579	0
1580	0
1581	0
1582	0
1583	0
1584	0
1585	0
1586	0
1587	0
1588	0
1589	0.01057303
1590	0.291066768
1591	0.655379209
1592	0.747890865
1593	0.740834874
1594	0.722590668
1595	0.724781613
1596	0.712471833
1597	0.712612275
1598	0.72316151
1599	0.684034228
1600	0.492626527
1601	0.048584305
1602	0
1603	0
1604	0
1605	0
1606	0
1607	0
1608	0
1609	0
1610	0
1611	0
1612	0
1613	0.00910651
1614	0.089341384
1615	0.216859291
1616	0.329700052
1617	0.410210431
1618	0.46814298
1619	0.513426814
1620	0.478784103
1621	0.419579122
1622	0.346796657
1623	0.252170137
1624	0.13200077
1625	0.029075843
1626	0
1627	0
1628	0
1629	0
1630	0
1631	0
1632	0
1633	0
1634	0
1635	0
1636	0
1637	0.005275859
1638	0.038493175
1639	0.103951128
1640	0.182932579
1641	0.255710875
1642	0.313731806
1643	0.352436236
1644	0.324778704
1645	0.26814782
1646	0.199192266
1647	0.125704378
1648	0.057100131
1649	0.01134593
1650	0
1651	0
1652	0
1653	0
1654	0
1655	0
1656	0
1657	0
1658	0
1659	0
1660	0
1661	0.009092424
1662	0.285979788
1663	0.649402198
1664	0.738398469
1665	0.733850414
1666	0.71595269
1667	0.721927519
1668	0.707679278
1669	0.708365445
1670	0.718626715
1671	0.679465189
1672	0.483316758
1673	0.04316312
1674	0
1675	0
1676	0
1677	0
1678	0
1679	0
1680	0
1681	0
1682	0
1683	0
1684	0
1685	0.006209372
1686	0.401339779
1687	0.862078467
1688	0.910733942
1689	0.872182544
1690	0.824867995
1691	0.808177021
1692	0.806968366
1693	0.835972678
1694	0.879449923
1695	0.870946415
1696	0.705078772
1697	0.038337274
1698	0
1699	0
1700	0
1701	0
1702	0
1703	0
1704	0
1705	0
1706	0
1707	0
1708	0
1709	0.00863529
1710	0.290764662
1711	0.661000784
1712	0.746172527
1713	0.739325648
1714	0.716604865
1715	0.722225474
1716	0.705477176
1717	0.70854141
1718	0.720932844
1719	0.682798502
1720	0.486684936
1721	0.039237366
1722	0
1723	0
1724	0
1725	0
1726	0
1727	0
1728	0
1729	0
1730	0
1731	0
1732	0
1733	0.008597249
1734	0.326584652
1735	0.732984868
1736	0.805203332
1737	0.786138761
1738	0.754390862
1739	0.751930468
1740	0.742354105
1741	0.755495955
1742	0.77945124
1743	0.752342764
1744	0.560132407
1745	0.036880488
1746	0
1747	0
1748	0
1749	0
1750	0
1751	0
1752	0
1753	0
1754	0
1755	0
1756	0
1757	0.00717409
1758	0.329245495
1759	0.737683842
1760	0.80879941
1761	0.787344398
1762	0.755521602
1763	0.751970234
1764	0.744023389
1765	0.758320098
1766	0.783081911
1767	0.756754232
1768	0.562844838
1769	0.035508913
1770	0
1771	0
1772	0
1773	0
1774	0
1775	0
1776	0
1777	0
1778	0
1779	0
1780	0
1781	0.007176403
1782	0.340851183
1783	0.759070959
1784	0.823866228
1785	0.797338795
1786	0.760434466
1787	0.752744851
1788	0.746321156
1789	0.764424209
1790	0.795116093
1791	0.771788863
1792	0.58156961
1793	0.033049735
1794	0
1795	0
1796	0
1797	0
1798	0
1799	0
1800	0
1801	0
1802	0
1803	0
1804	0
1805	0.007153179
1806	0.306785032
1807	0.696167788
1808	0.773582397
1809	0.757221706
1810	0.729711182
1811	0.729644068
1812	0.719502714
1813	0.729039812
1814	0.749301754
1815	0.715721851
1816	0.515267636
1817	0.032079238
1818	0
1819	0
1820	0
1821	0
1822	0
1823	0
1824	0
1825	0
1826	0
1827	0
1828	0
1829	0.007107332
1830	0.343646388
1831	0.766335183
1832	0.83093758
1833	0.804382637
1834	0.767255489
1835	0.760928528
1836	0.754194869
1837	0.773245285
1838	0.800823796
1839	0.779903803
1840	0.586548126
1841	0.029648953
1842	0
1843	0
1844	0
1845	0
1846	0
1847	0
1848	0
1849	0
1850	0
1851	0
1852	0
1853	0.00857001
1854	0.208846172
1855	0.489720378
1856	0.60004893
1857	0.620607409
1858	0.62666248
1859	0.645774648
1860	0.627751027
1861	0.609639068
1862	0.595574211
1863	0.525361151
1864	0.325853602
1865	0.029784668
1866	0
1867	0
1868	0
1869	0
1870	0
1871	0
1872	0
1873	0
1874	0
1875	0
1876	0
1877	0.005724239
1878	0.341937912
1879	0.764656028
1880	0.825781894
1881	0.799441138
1882	0.762420587
1883	0.757010565
1884	0.749871315
1885	0.769640065
1886	0.799481919
1887	0.775660746
1888	0.578754395
1889	0.026348174
1890	0
1891	0
1892	0
1893	0
1894	0
1895	0
1896	0
1897	0
1898	0
1899	0
1900	0
1901	0.007146971
1902	0.270105851
1903	0.630094901
1904	0.718745585
1905	0.712124318
1906	0.695143893
1907	0.700927838
1908	0.688757794
1909	0.690731704
1910	0.70082398
1911	0.653714481
1912	0.441649538
1913	0.025884922
1914	0
1915	0
1916	0
1917	0
1918	0
1919	0
1920	0
1921	0
1922	0
1923	0
1924	0
1925	0.005689559
1926	0.327046827
1927	0.739834332
1928	0.807013308
1929	0.780999936
1930	0.746443033
1931	0.742601935
1932	0.73694533
1933	0.754636557
1934	0.782911686
1935	0.754247285
1936	0.550444075
1937	0.023485635
1938	0
1939	0
1940	0
1941	0
1942	0
1943	0
1944	0
1945	0
1946	0
1947	0
1948	0
1949	0.005698498
1950	0.302422631
1951	0.694453017
1952	0.77031082
1953	0.750226499
1954	0.721860378
1955	0.720606843
1956	0.713132599
1957	0.725554977
1958	0.746905142
1959	0.709550792
1960	0.498633688
1961	0.022479116
1962	0
1963	0
1964	0
1965	0
1966	0
1967	0
1968	0
1969	0
1970	0
1971	0
1972	0
1973	0.007099659
1974	0.155527714
1975	0.360257731
1976	0.479102627
1977	0.526258308
1978	0.556149569
1979	0.585759218
1980	0.564178983
1981	0.52723679
1982	0.489552094
1983	0.396604137
1984	0.217954026
1985	0.021563732
1986	0
1987	0
1988	0
1989	0
1990	0
1991	0
1992	0
1993	0
1994	0
1995	0
1996	0
1997	0.006610744
1998	0.125598256
1999	0.293460789
2000	0.412918763
2001	0.473572633
2002	0.514581823
2003	0.553170232
2004	0.523726072
2005	0.476649726
2006	0.419255545
2007	0.324618397
2008	0.168424557
2009	0.019625076
2010	0
2011	0
2012	0
2013	0
2014	0
2015	0
2016	0
2017	0
2018	0
2019	0
2020	0
2021	0.003789592
2022	0.048821937
2023	0.132965561
2024	0.223545543
2025	0.301772164
2026	0.362608832
2027	0.403673019
2028	0.376115958
2029	0.315816345
2030	0.24196043
2031	0.153454528
2032	0.067286306
2033	0.009256952
2034	0
2035	0
2036	0
2037	0
2038	0
2039	0
2040	0
2041	0
2042	0
2043	0
2044	0
2045	0.003334098
2046	0.03071594
2047	0.087771208
2048	0.158127427
2049	0.226704168
2050	0.281015957
2051	0.320240316
2052	0.292386636
2053	0.236296031
2054	0.169589087
2055	0.100138423
2056	0.040748006
2057	0.004419389
2058	0
2059	0
2060	0
2061	0
2062	0
2063	0
2064	0
2065	0
2066	0
2067	0
2068	0
2069	0.005206302
2070	0.061550248
2071	0.161519184
2072	0.261258124
2073	0.341183743
2074	0.402332051
